BureauID,CustomerID,Score,Rating,ReportMonth
714601,109946,675,C,2022-08-01T00:00:00.000000000
714602,111478,805,B,2025-06-01T00:00:00.000000000
714603,105423,475,E,2022-01-01T00:00:00.000000000
714604,104617,795,B,2024-11-01T00:00:00.000000000
714605,111992,563,D,2022-06-01T00:00:00.000000000
714606,109336,335,E,2023-04-01T00:00:00.000000000
714607,107477,406,E,2023-09-01T00:00:00.000000000
714608,101698,324,E,2023-01-01T00:00:00.000000000
714609,102352,723,C,2022-06-01T00:00:00.000000000
714610,105578,680,C,2025-03-01T00:00:00.000000000
714611,106739,778,B,2024-05-01T00:00:00.000000000
714612,106705,454,E,2022-02-01T00:00:00.000000000
714613,106555,788,B,2022-04-01T00:00:00.000000000
714614,108411,721,C,2023-08-01T00:00:00.000000000
714615,101632,764,B,2022-08-01T00:00:00.000000000
714616,106467,408,E,2022-02-01T00:00:00.000000000
714617,108802,721,C,2022-04-01T00:00:00.000000000
714618,107557,747,C,2025-05-01T00:00:00.000000000
714619,104229,444,E,2025-03-01T00:00:00.000000000
714620,104944,634,D,2023-06-01T00:00:00.000000000
714621,103184,835,B,2024-09-01T00:00:00.000000000
714622,106076,747,C,2022-10-01T00:00:00.000000000
714623,108624,416,E,2025-03-01T00:00:00.000000000
714624,106530,362,E,2023-06-01T00:00:00.000000000
714625,103437,787,B,2023-07-01T00:00:00.000000000
714626,103105,449,E,2024-07-01T00:00:00.000000000
714627,108253,480,E,2025-09-01T00:00:00.000000000
714628,104182,629,D,2023-03-01T00:00:00.000000000
714629,100890,567,D,2025-03-01T00:00:00.000000000
714630,111898,755,B,2024-10-01T00:00:00.000000000
714631,105246,403,E,2023-08-01T00:00:00.000000000
714632,103921,680,C,2024-08-01T00:00:00.000000000
714633,111164,466,E,2024-04-01T00:00:00.000000000
714634,109531,858,A,2024-02-01T00:00:00.000000000
714635,102860,855,A,2025-03-01T00:00:00.000000000
714636,102378,315,E,2025-02-01T00:00:00.000000000
714637,106395,795,B,2023-06-01T00:00:00.000000000
714638,105358,333,E,2022-11-01T00:00:00.000000000
714639,102082,866,A,2025-07-01T00:00:00.000000000
714640,108969,669,C,2022-10-01T00:00:00.000000000
714641,107783,373,E,2022-02-01T00:00:00.000000000
714642,105029,835,B,2024-11-01T00:00:00.000000000
714643,101406,541,E,2025-06-01T00:00:00.000000000
714644,111949,756,B,2024-09-01T00:00:00.000000000
714645,102757,539,E,2023-02-01T00:00:00.000000000
714646,109938,699,C,2022-09-01T00:00:00.000000000
714647,107368,429,E,2022-07-01T00:00:00.000000000
714648,107400,362,E,2023-11-01T00:00:00.000000000
714649,103567,346,E,2022-07-01T00:00:00.000000000
714650,105932,554,D,2022-01-01T00:00:00.000000000
714651,102124,830,B,2023-08-01T00:00:00.000000000
714652,105337,867,A,2025-04-01T00:00:00.000000000
714653,106123,310,E,2024-11-01T00:00:00.000000000
714654,102421,776,B,2025-02-01T00:00:00.000000000
714655,100052,676,C,2022-08-01T00:00:00.000000000
714656,105715,522,E,2024-07-01T00:00:00.000000000
714657,104353,373,E,2023-07-01T00:00:00.000000000
714658,110371,433,E,2022-05-01T00:00:00.000000000
714659,101734,605,D,2025-09-01T00:00:00.000000000
714660,108034,549,E,2024-10-01T00:00:00.000000000
714661,103466,840,B,2025-08-01T00:00:00.000000000
714662,100927,576,D,2023-04-01T00:00:00.000000000
714663,104344,468,E,2022-07-01T00:00:00.000000000
714664,106212,496,E,2025-05-01T00:00:00.000000000
714665,107064,899,A,2023-09-01T00:00:00.000000000
714666,109638,634,D,2025-08-01T00:00:00.000000000
714667,102699,739,C,2024-01-01T00:00:00.000000000
714668,100339,461,E,2025-09-01T00:00:00.000000000
714669,102421,355,E,2022-02-01T00:00:00.000000000
714670,104980,482,E,2022-08-01T00:00:00.000000000
714671,106400,715,C,2023-07-01T00:00:00.000000000
714672,102563,513,E,2025-06-01T00:00:00.000000000
714673,103339,328,E,2025-01-01T00:00:00.000000000
714674,103999,302,E,2023-07-01T00:00:00.000000000
714675,109572,624,D,2022-01-01T00:00:00.000000000
714676,104942,475,E,2024-04-01T00:00:00.000000000
714677,102355,611,D,2025-04-01T00:00:00.000000000
714678,108793,453,E,2023-02-01T00:00:00.000000000
714679,109863,692,C,2023-11-01T00:00:00.000000000
714680,102779,663,C,2022-08-01T00:00:00.000000000
714681,105917,657,C,2024-11-01T00:00:00.000000000
714682,111957,355,E,2024-07-01T00:00:00.000000000
714683,102538,583,D,2023-11-01T00:00:00.000000000
714684,108830,488,E,2022-07-01T00:00:00.000000000
714685,102685,893,A,2022-02-01T00:00:00.000000000
714686,104075,315,E,2023-07-01T00:00:00.000000000
714687,104802,486,E,2024-04-01T00:00:00.000000000
714688,101374,475,E,2025-02-01T00:00:00.000000000
714689,107175,572,D,2024-12-01T00:00:00.000000000
714690,105350,794,B,2024-09-01T00:00:00.000000000
714691,101726,846,B,2023-06-01T00:00:00.000000000
714692,108848,742,C,2025-02-01T00:00:00.000000000
714693,107792,515,E,2022-10-01T00:00:00.000000000
714694,107980,592,D,2024-02-01T00:00:00.000000000
714695,105315,412,E,2023-03-01T00:00:00.000000000
714696,107049,329,E,2024-08-01T00:00:00.000000000
714697,106607,637,D,2023-05-01T00:00:00.000000000
714698,102962,518,E,2022-01-01T00:00:00.000000000
714699,108102,699,C,2023-03-01T00:00:00.000000000
714700,104913,346,E,2024-02-01T00:00:00.000000000
714701,102875,340,E,2024-10-01T00:00:00.000000000
714702,100579,552,D,2022-04-01T00:00:00.000000000
714703,108351,652,C,2024-03-01T00:00:00.000000000
714704,103572,500,E,2025-04-01T00:00:00.000000000
714705,109681,747,C,2022-07-01T00:00:00.000000000
714706,102895,515,E,2024-12-01T00:00:00.000000000
714707,110737,521,E,2025-09-01T00:00:00.000000000
714708,100463,470,E,2024-05-01T00:00:00.000000000
714709,110581,524,E,2023-09-01T00:00:00.000000000
714710,108699,418,E,2023-03-01T00:00:00.000000000
714711,105783,409,E,2022-07-01T00:00:00.000000000
714712,109499,869,A,2025-06-01T00:00:00.000000000
714713,106294,771,B,2024-04-01T00:00:00.000000000
714714,101021,575,D,2022-09-01T00:00:00.000000000
714715,110814,413,E,2024-06-01T00:00:00.000000000
714716,102933,490,E,2024-08-01T00:00:00.000000000
714717,102942,812,B,2025-08-01T00:00:00.000000000
714718,106356,322,E,2023-01-01T00:00:00.000000000
714719,106728,844,B,2024-09-01T00:00:00.000000000
714720,103393,508,E,2022-02-01T00:00:00.000000000
714721,111035,749,C,2023-08-01T00:00:00.000000000
714722,100665,737,C,2025-09-01T00:00:00.000000000
714723,106331,545,E,2023-10-01T00:00:00.000000000
714724,103643,464,E,2024-11-01T00:00:00.000000000
714725,100767,547,E,2024-02-01T00:00:00.000000000
714726,110422,690,C,2022-03-01T00:00:00.000000000
714727,108575,544,E,2025-05-01T00:00:00.000000000
714728,101337,445,E,2023-09-01T00:00:00.000000000
714729,110277,725,C,2024-05-01T00:00:00.000000000
714730,104397,630,D,2022-01-01T00:00:00.000000000
714731,104059,492,E,2023-09-01T00:00:00.000000000
714732,109584,424,E,2022-05-01T00:00:00.000000000
714733,102147,868,A,2025-07-01T00:00:00.000000000
714734,101411,785,B,2022-03-01T00:00:00.000000000
714735,110898,496,E,2024-02-01T00:00:00.000000000
714736,106589,513,E,2025-08-01T00:00:00.000000000
714737,110007,760,B,2024-04-01T00:00:00.000000000
714738,104150,828,B,2024-12-01T00:00:00.000000000
714739,107663,797,B,2024-11-01T00:00:00.000000000
714740,110823,690,C,2025-09-01T00:00:00.000000000
714741,106898,567,D,2023-09-01T00:00:00.000000000
714742,102174,593,D,2023-11-01T00:00:00.000000000
714743,104051,514,E,2022-02-01T00:00:00.000000000
714744,103392,738,C,2022-05-01T00:00:00.000000000
714745,103467,883,A,2022-03-01T00:00:00.000000000
714746,109364,314,E,2022-09-01T00:00:00.000000000
714747,107570,329,E,2025-05-01T00:00:00.000000000
714748,108417,866,A,2023-10-01T00:00:00.000000000
714749,110931,372,E,2023-08-01T00:00:00.000000000
714750,101333,448,E,2025-05-01T00:00:00.000000000
714751,100418,535,E,2024-12-01T00:00:00.000000000
714752,104384,615,D,2022-04-01T00:00:00.000000000
714753,110440,474,E,2024-10-01T00:00:00.000000000
714754,105638,837,B,2024-08-01T00:00:00.000000000
714755,104968,895,A,2023-03-01T00:00:00.000000000
714756,110906,422,E,2023-03-01T00:00:00.000000000
714757,102816,359,E,2023-05-01T00:00:00.000000000
714758,100167,450,E,2025-06-01T00:00:00.000000000
714759,105009,786,B,2024-06-01T00:00:00.000000000
714760,109890,896,A,2024-12-01T00:00:00.000000000
714761,109510,645,D,2023-01-01T00:00:00.000000000
714762,103082,368,E,2022-06-01T00:00:00.000000000
714763,102404,482,E,2024-07-01T00:00:00.000000000
714764,110186,884,A,2023-08-01T00:00:00.000000000
714765,102178,679,C,2023-04-01T00:00:00.000000000
714766,106459,856,A,2023-08-01T00:00:00.000000000
714767,104699,360,E,2022-02-01T00:00:00.000000000
714768,103385,716,C,2023-04-01T00:00:00.000000000
714769,106629,772,B,2024-11-01T00:00:00.000000000
714770,100110,666,C,2023-07-01T00:00:00.000000000
714771,105409,636,D,2025-03-01T00:00:00.000000000
714772,108438,555,D,2024-12-01T00:00:00.000000000
714773,110812,659,C,2024-08-01T00:00:00.000000000
714774,105741,318,E,2024-11-01T00:00:00.000000000
714775,110177,740,C,2022-04-01T00:00:00.000000000
714776,101444,387,E,2024-09-01T00:00:00.000000000
714777,109671,871,A,2022-06-01T00:00:00.000000000
714778,110983,702,C,2024-08-01T00:00:00.000000000
714779,104220,424,E,2022-03-01T00:00:00.000000000
714780,105834,479,E,2023-09-01T00:00:00.000000000
714781,111180,646,D,2025-04-01T00:00:00.000000000
714782,102307,767,B,2024-02-01T00:00:00.000000000
714783,100534,682,C,2022-07-01T00:00:00.000000000
714784,108271,624,D,2025-03-01T00:00:00.000000000
714785,104367,850,B,2024-08-01T00:00:00.000000000
714786,105975,501,E,2025-01-01T00:00:00.000000000
714787,103636,862,A,2023-03-01T00:00:00.000000000
714788,108593,415,E,2022-04-01T00:00:00.000000000
714789,103124,382,E,2023-05-01T00:00:00.000000000
714790,100895,745,C,2025-02-01T00:00:00.000000000
714791,106371,414,E,2025-09-01T00:00:00.000000000
714792,106077,384,E,2023-06-01T00:00:00.000000000
714793,103763,494,E,2023-05-01T00:00:00.000000000
714794,103896,358,E,2025-06-01T00:00:00.000000000
714795,102759,532,E,2023-02-01T00:00:00.000000000
714796,102239,446,E,2022-01-01T00:00:00.000000000
714797,109171,873,A,2024-09-01T00:00:00.000000000
714798,103094,657,C,2023-05-01T00:00:00.000000000
714799,109767,387,E,2024-08-01T00:00:00.000000000
714800,101359,364,E,2025-04-01T00:00:00.000000000
714801,101553,834,B,2025-06-01T00:00:00.000000000
714802,102535,594,D,2024-07-01T00:00:00.000000000
714803,108178,359,E,2025-02-01T00:00:00.000000000
714804,109379,855,A,2025-03-01T00:00:00.000000000
714805,104067,369,E,2024-03-01T00:00:00.000000000
714806,101383,845,B,2023-05-01T00:00:00.000000000
714807,111432,836,B,2024-06-01T00:00:00.000000000
714808,107680,859,A,2025-03-01T00:00:00.000000000
714809,102395,437,E,2022-06-01T00:00:00.000000000
714810,104861,709,C,2022-11-01T00:00:00.000000000
714811,103283,573,D,2022-06-01T00:00:00.000000000
714812,101908,487,E,2024-06-01T00:00:00.000000000
714813,110816,628,D,2023-06-01T00:00:00.000000000
714814,110769,344,E,2025-05-01T00:00:00.000000000
714815,103161,335,E,2022-04-01T00:00:00.000000000
714816,109229,707,C,2024-08-01T00:00:00.000000000
714817,100018,687,C,2022-09-01T00:00:00.000000000
714818,105201,650,D,2022-03-01T00:00:00.000000000
714819,105880,831,B,2024-03-01T00:00:00.000000000
714820,108812,453,E,2022-03-01T00:00:00.000000000
714821,107686,743,C,2024-03-01T00:00:00.000000000
714822,105951,496,E,2024-12-01T00:00:00.000000000
714823,105382,367,E,2023-01-01T00:00:00.000000000
714824,111803,369,E,2022-08-01T00:00:00.000000000
714825,109705,417,E,2023-02-01T00:00:00.000000000
714826,102384,682,C,2024-02-01T00:00:00.000000000
714827,102333,690,C,2025-01-01T00:00:00.000000000
714828,104349,624,D,2024-05-01T00:00:00.000000000
714829,102644,559,D,2022-03-01T00:00:00.000000000
714830,111748,500,E,2023-12-01T00:00:00.000000000
714831,107368,848,B,2023-03-01T00:00:00.000000000
714832,109493,417,E,2025-01-01T00:00:00.000000000
714833,111598,813,B,2023-02-01T00:00:00.000000000
714834,111473,530,E,2025-04-01T00:00:00.000000000
714835,108829,316,E,2024-07-01T00:00:00.000000000
714836,101263,795,B,2022-11-01T00:00:00.000000000
714837,100918,606,D,2024-02-01T00:00:00.000000000
714838,104915,669,C,2022-01-01T00:00:00.000000000
714839,100680,771,B,2024-01-01T00:00:00.000000000
714840,111055,760,B,2023-09-01T00:00:00.000000000
714841,100472,327,E,2024-10-01T00:00:00.000000000
714842,109984,857,A,2022-03-01T00:00:00.000000000
714843,108032,664,C,2022-07-01T00:00:00.000000000
714844,107929,761,B,2022-11-01T00:00:00.000000000
714845,110935,514,E,2024-07-01T00:00:00.000000000
714846,104324,898,A,2024-02-01T00:00:00.000000000
714847,105958,860,A,2023-11-01T00:00:00.000000000
714848,111671,700,C,2023-04-01T00:00:00.000000000
714849,103470,838,B,2023-07-01T00:00:00.000000000
714850,107370,566,D,2023-08-01T00:00:00.000000000
714851,109899,792,B,2022-10-01T00:00:00.000000000
714852,111856,471,E,2025-08-01T00:00:00.000000000
714853,104144,676,C,2023-10-01T00:00:00.000000000
714854,104822,615,D,2023-11-01T00:00:00.000000000
714855,105808,770,B,2022-08-01T00:00:00.000000000
714856,103011,321,E,2025-03-01T00:00:00.000000000
714857,111358,505,E,2023-01-01T00:00:00.000000000
714858,110357,376,E,2023-01-01T00:00:00.000000000
714859,101097,513,E,2022-07-01T00:00:00.000000000
714860,111593,754,B,2024-05-01T00:00:00.000000000
714861,109641,676,C,2025-09-01T00:00:00.000000000
714862,107551,849,B,2022-09-01T00:00:00.000000000
714863,110698,876,A,2024-02-01T00:00:00.000000000
714864,111230,780,B,2022-06-01T00:00:00.000000000
714865,108969,682,C,2024-09-01T00:00:00.000000000
714866,109524,450,E,2024-05-01T00:00:00.000000000
714867,101449,682,C,2023-07-01T00:00:00.000000000
714868,111655,663,C,2024-08-01T00:00:00.000000000
714869,105450,634,D,2023-09-01T00:00:00.000000000
714870,102899,586,D,2023-05-01T00:00:00.000000000
714871,104503,622,D,2024-10-01T00:00:00.000000000
714872,104166,725,C,2023-07-01T00:00:00.000000000
714873,105563,706,C,2022-11-01T00:00:00.000000000
714874,110388,647,D,2024-12-01T00:00:00.000000000
714875,101460,443,E,2023-11-01T00:00:00.000000000
714876,105381,720,C,2023-11-01T00:00:00.000000000
714877,109572,688,C,2024-10-01T00:00:00.000000000
714878,111148,534,E,2024-11-01T00:00:00.000000000
714879,109520,576,D,2023-05-01T00:00:00.000000000
714880,107710,701,C,2023-01-01T00:00:00.000000000
714881,106298,588,D,2024-08-01T00:00:00.000000000
714882,109331,709,C,2023-05-01T00:00:00.000000000
714883,107092,772,B,2022-06-01T00:00:00.000000000
714884,103122,787,B,2025-07-01T00:00:00.000000000
714885,101095,334,E,2025-06-01T00:00:00.000000000
714886,109855,362,E,2025-07-01T00:00:00.000000000
714887,105031,413,E,2024-12-01T00:00:00.000000000
714888,111000,672,C,2024-01-01T00:00:00.000000000
714889,111065,424,E,2022-03-01T00:00:00.000000000
714890,109382,447,E,2023-03-01T00:00:00.000000000
714891,103141,618,D,2023-06-01T00:00:00.000000000
714892,105087,417,E,2022-10-01T00:00:00.000000000
714893,105117,810,B,2022-05-01T00:00:00.000000000
714894,111783,542,E,2025-02-01T00:00:00.000000000
714895,109378,843,B,2023-09-01T00:00:00.000000000
714896,109790,396,E,2025-08-01T00:00:00.000000000
714897,103358,603,D,2022-01-01T00:00:00.000000000
714898,106057,553,D,2025-08-01T00:00:00.000000000
714899,105463,675,C,2024-01-01T00:00:00.000000000
714900,111516,486,E,2025-07-01T00:00:00.000000000
714901,108897,575,D,2024-05-01T00:00:00.000000000
714902,103880,851,A,2025-06-01T00:00:00.000000000
714903,102889,418,E,2024-10-01T00:00:00.000000000
714904,109721,867,A,2023-07-01T00:00:00.000000000
714905,107921,463,E,2025-08-01T00:00:00.000000000
714906,107638,503,E,2023-07-01T00:00:00.000000000
714907,107456,645,D,2024-12-01T00:00:00.000000000
714908,101848,333,E,2022-12-01T00:00:00.000000000
714909,103576,817,B,2024-08-01T00:00:00.000000000
714910,109738,857,A,2023-10-01T00:00:00.000000000
714911,103801,705,C,2022-01-01T00:00:00.000000000
714912,105869,654,C,2022-01-01T00:00:00.000000000
714913,110798,382,E,2025-01-01T00:00:00.000000000
714914,100344,450,E,2023-12-01T00:00:00.000000000
714915,102426,413,E,2023-01-01T00:00:00.000000000
714916,104227,875,A,2024-04-01T00:00:00.000000000
714917,101234,471,E,2024-09-01T00:00:00.000000000
714918,104812,310,E,2024-02-01T00:00:00.000000000
714919,109810,879,A,2023-05-01T00:00:00.000000000
714920,104172,616,D,2024-01-01T00:00:00.000000000
714921,109355,887,A,2024-08-01T00:00:00.000000000
714922,111391,867,A,2022-02-01T00:00:00.000000000
714923,105028,362,E,2025-07-01T00:00:00.000000000
714924,108945,530,E,2024-06-01T00:00:00.000000000
714925,101590,309,E,2023-02-01T00:00:00.000000000
714926,104567,798,B,2023-01-01T00:00:00.000000000
714927,103089,812,B,2025-01-01T00:00:00.000000000
714928,110763,859,A,2022-11-01T00:00:00.000000000
714929,104351,455,E,2025-09-01T00:00:00.000000000
714930,111298,471,E,2022-09-01T00:00:00.000000000
714931,110078,536,E,2024-12-01T00:00:00.000000000
714932,111100,416,E,2023-10-01T00:00:00.000000000
714933,104454,539,E,2022-04-01T00:00:00.000000000
714934,106195,685,C,2024-07-01T00:00:00.000000000
714935,106866,869,A,2025-07-01T00:00:00.000000000
714936,105858,469,E,2025-02-01T00:00:00.000000000
714937,104128,720,C,2025-05-01T00:00:00.000000000
714938,109543,322,E,2022-01-01T00:00:00.000000000
714939,100435,595,D,2023-07-01T00:00:00.000000000
714940,107140,512,E,2022-09-01T00:00:00.000000000
714941,103490,458,E,2022-12-01T00:00:00.000000000
714942,104944,887,A,2025-03-01T00:00:00.000000000
714943,102860,520,E,2025-07-01T00:00:00.000000000
714944,106723,533,E,2024-10-01T00:00:00.000000000
714945,101073,773,B,2022-11-01T00:00:00.000000000
714946,110681,780,B,2025-01-01T00:00:00.000000000
714947,108861,679,C,2023-05-01T00:00:00.000000000
714948,105317,397,E,2023-05-01T00:00:00.000000000
714949,108654,492,E,2023-04-01T00:00:00.000000000
714950,100376,618,D,2025-08-01T00:00:00.000000000
714951,102593,737,C,2023-11-01T00:00:00.000000000
714952,100435,385,E,2025-07-01T00:00:00.000000000
714953,109212,861,A,2025-04-01T00:00:00.000000000
714954,108915,876,A,2025-04-01T00:00:00.000000000
714955,105391,343,E,2022-12-01T00:00:00.000000000
714956,102939,563,D,2023-11-01T00:00:00.000000000
714957,107743,548,E,2023-07-01T00:00:00.000000000
714958,110394,322,E,2024-08-01T00:00:00.000000000
714959,108182,511,E,2022-01-01T00:00:00.000000000
714960,103623,827,B,2023-03-01T00:00:00.000000000
714961,102207,546,E,2023-12-01T00:00:00.000000000
714962,105495,808,B,2024-02-01T00:00:00.000000000
714963,104215,537,E,2025-04-01T00:00:00.000000000
714964,111577,876,A,2023-12-01T00:00:00.000000000
714965,106491,337,E,2022-10-01T00:00:00.000000000
714966,102093,669,C,2022-06-01T00:00:00.000000000
714967,102516,851,A,2022-02-01T00:00:00.000000000
714968,111645,731,C,2024-10-01T00:00:00.000000000
714969,102669,568,D,2023-06-01T00:00:00.000000000
714970,105490,422,E,2023-12-01T00:00:00.000000000
714971,105099,326,E,2022-12-01T00:00:00.000000000
714972,101144,882,A,2023-12-01T00:00:00.000000000
714973,103008,302,E,2022-08-01T00:00:00.000000000
714974,101312,616,D,2022-01-01T00:00:00.000000000
714975,110751,371,E,2025-09-01T00:00:00.000000000
714976,103629,444,E,2024-01-01T00:00:00.000000000
714977,107505,709,C,2022-10-01T00:00:00.000000000
714978,106524,584,D,2024-12-01T00:00:00.000000000
714979,107555,371,E,2025-05-01T00:00:00.000000000
714980,108049,478,E,2022-07-01T00:00:00.000000000
714981,109219,342,E,2024-05-01T00:00:00.000000000
714982,101936,499,E,2024-02-01T00:00:00.000000000
714983,104847,708,C,2025-06-01T00:00:00.000000000
714984,101615,533,E,2024-11-01T00:00:00.000000000
714985,104296,661,C,2024-08-01T00:00:00.000000000
714986,106105,801,B,2025-04-01T00:00:00.000000000
714987,108390,423,E,2024-08-01T00:00:00.000000000
714988,102120,610,D,2024-09-01T00:00:00.000000000
714989,109142,472,E,2023-06-01T00:00:00.000000000
714990,102735,774,B,2025-03-01T00:00:00.000000000
714991,110458,513,E,2023-10-01T00:00:00.000000000
714992,109951,860,A,2023-03-01T00:00:00.000000000
714993,109648,544,E,2025-05-01T00:00:00.000000000
714994,100406,353,E,2023-11-01T00:00:00.000000000
714995,108986,401,E,2025-05-01T00:00:00.000000000
714996,111032,796,B,2025-01-01T00:00:00.000000000
714997,101116,835,B,2023-01-01T00:00:00.000000000
714998,105783,873,A,2023-10-01T00:00:00.000000000
714999,101103,456,E,2025-09-01T00:00:00.000000000
715000,106351,307,E,2023-10-01T00:00:00.000000000
715001,104187,758,B,2024-05-01T00:00:00.000000000
715002,102579,571,D,2022-03-01T00:00:00.000000000
715003,102130,716,C,2023-07-01T00:00:00.000000000
715004,110683,619,D,2025-08-01T00:00:00.000000000
715005,110369,554,D,2024-12-01T00:00:00.000000000
715006,104866,456,E,2025-03-01T00:00:00.000000000
715007,103942,604,D,2022-06-01T00:00:00.000000000
715008,104279,408,E,2023-02-01T00:00:00.000000000
715009,102712,387,E,2024-04-01T00:00:00.000000000
715010,100364,304,E,2024-07-01T00:00:00.000000000
715011,108387,736,C,2025-09-01T00:00:00.000000000
715012,105503,855,A,2024-02-01T00:00:00.000000000
715013,103654,538,E,2022-06-01T00:00:00.000000000
715014,104599,434,E,2025-06-01T00:00:00.000000000
715015,105416,811,B,2022-03-01T00:00:00.000000000
715016,110923,881,A,2022-09-01T00:00:00.000000000
715017,110362,890,A,2022-03-01T00:00:00.000000000
715018,101985,710,C,2023-05-01T00:00:00.000000000
715019,110733,865,A,2024-03-01T00:00:00.000000000
715020,110302,500,E,2023-02-01T00:00:00.000000000
715021,111672,681,C,2025-01-01T00:00:00.000000000
715022,102567,485,E,2025-04-01T00:00:00.000000000
715023,104340,898,A,2022-04-01T00:00:00.000000000
715024,106308,601,D,2025-06-01T00:00:00.000000000
715025,108153,602,D,2022-08-01T00:00:00.000000000
715026,104379,776,B,2022-11-01T00:00:00.000000000
715027,101911,614,D,2023-10-01T00:00:00.000000000
715028,100710,728,C,2024-09-01T00:00:00.000000000
715029,104090,665,C,2025-06-01T00:00:00.000000000
715030,105243,361,E,2025-08-01T00:00:00.000000000
715031,101590,424,E,2024-08-01T00:00:00.000000000
715032,101340,669,C,2023-12-01T00:00:00.000000000
715033,100821,567,D,2022-02-01T00:00:00.000000000
715034,110436,813,B,2024-07-01T00:00:00.000000000
715035,101616,341,E,2022-07-01T00:00:00.000000000
715036,111372,481,E,2023-09-01T00:00:00.000000000
715037,100752,310,E,2025-02-01T00:00:00.000000000
715038,110123,539,E,2022-12-01T00:00:00.000000000
715039,107037,668,C,2022-03-01T00:00:00.000000000
715040,110745,889,A,2023-04-01T00:00:00.000000000
715041,106934,705,C,2023-10-01T00:00:00.000000000
715042,107985,512,E,2022-11-01T00:00:00.000000000
715043,108522,408,E,2025-03-01T00:00:00.000000000
715044,103043,476,E,2023-02-01T00:00:00.000000000
715045,107371,336,E,2025-06-01T00:00:00.000000000
715046,108023,869,A,2023-01-01T00:00:00.000000000
715047,108858,558,D,2023-04-01T00:00:00.000000000
715048,103386,460,E,2024-04-01T00:00:00.000000000
715049,106408,374,E,2022-07-01T00:00:00.000000000
715050,107456,498,E,2023-06-01T00:00:00.000000000
715051,104677,336,E,2023-03-01T00:00:00.000000000
715052,108882,847,B,2023-06-01T00:00:00.000000000
715053,101703,586,D,2022-11-01T00:00:00.000000000
715054,103077,723,C,2022-11-01T00:00:00.000000000
715055,106787,737,C,2025-03-01T00:00:00.000000000
715056,102337,672,C,2023-05-01T00:00:00.000000000
715057,102252,524,E,2025-04-01T00:00:00.000000000
715058,105678,876,A,2022-06-01T00:00:00.000000000
715059,102951,729,C,2022-05-01T00:00:00.000000000
715060,110571,469,E,2024-09-01T00:00:00.000000000
715061,107815,669,C,2023-09-01T00:00:00.000000000
715062,109448,392,E,2022-09-01T00:00:00.000000000
715063,105833,886,A,2024-09-01T00:00:00.000000000
715064,108223,775,B,2022-05-01T00:00:00.000000000
715065,108383,314,E,2023-08-01T00:00:00.000000000
715066,104502,585,D,2023-11-01T00:00:00.000000000
715067,110842,322,E,2025-01-01T00:00:00.000000000
715068,108024,802,B,2024-10-01T00:00:00.000000000
715069,105702,422,E,2023-04-01T00:00:00.000000000
715070,102082,571,D,2024-03-01T00:00:00.000000000
715071,103969,457,E,2022-04-01T00:00:00.000000000
715072,105339,879,A,2023-03-01T00:00:00.000000000
715073,105737,588,D,2023-08-01T00:00:00.000000000
715074,106119,740,C,2025-07-01T00:00:00.000000000
715075,102379,551,D,2022-05-01T00:00:00.000000000
715076,107163,768,B,2025-04-01T00:00:00.000000000
715077,109045,837,B,2023-04-01T00:00:00.000000000
715078,102056,825,B,2024-10-01T00:00:00.000000000
715079,106323,315,E,2023-02-01T00:00:00.000000000
715080,106146,592,D,2024-03-01T00:00:00.000000000
715081,109493,550,E,2022-02-01T00:00:00.000000000
715082,101827,460,E,2024-05-01T00:00:00.000000000
715083,104262,557,D,2022-05-01T00:00:00.000000000
715084,105393,844,B,2024-04-01T00:00:00.000000000
715085,101616,362,E,2022-02-01T00:00:00.000000000
715086,108309,639,D,2024-10-01T00:00:00.000000000
715087,110978,588,D,2022-03-01T00:00:00.000000000
715088,102399,377,E,2025-05-01T00:00:00.000000000
715089,106796,735,C,2023-10-01T00:00:00.000000000
715090,109488,541,E,2024-02-01T00:00:00.000000000
715091,100316,755,B,2022-05-01T00:00:00.000000000
715092,105521,502,E,2022-04-01T00:00:00.000000000
715093,111792,671,C,2025-01-01T00:00:00.000000000
715094,101719,530,E,2024-09-01T00:00:00.000000000
715095,109263,786,B,2023-05-01T00:00:00.000000000
715096,109231,476,E,2022-08-01T00:00:00.000000000
715097,109685,602,D,2023-01-01T00:00:00.000000000
715098,103776,498,E,2024-02-01T00:00:00.000000000
715099,101306,511,E,2024-11-01T00:00:00.000000000
715100,102061,616,D,2025-08-01T00:00:00.000000000
715101,109563,668,C,2025-05-01T00:00:00.000000000
715102,108558,816,B,2025-05-01T00:00:00.000000000
715103,109843,458,E,2024-03-01T00:00:00.000000000
715104,111636,867,A,2024-10-01T00:00:00.000000000
715105,100735,739,C,2024-06-01T00:00:00.000000000
715106,111804,695,C,2024-03-01T00:00:00.000000000
715107,103476,493,E,2025-07-01T00:00:00.000000000
715108,103131,837,B,2024-01-01T00:00:00.000000000
715109,100866,367,E,2024-05-01T00:00:00.000000000
715110,108851,841,B,2023-12-01T00:00:00.000000000
715111,103123,781,B,2023-05-01T00:00:00.000000000
715112,107317,575,D,2025-08-01T00:00:00.000000000
715113,110051,718,C,2022-02-01T00:00:00.000000000
715114,106799,634,D,2025-04-01T00:00:00.000000000
715115,105780,569,D,2023-04-01T00:00:00.000000000
715116,102365,610,D,2022-03-01T00:00:00.000000000
715117,103732,746,C,2023-11-01T00:00:00.000000000
